satellite_catalog_number,international_designator,epoch_year,epoch_day,mean_motion_derivative,mean_motion_derivative_2nd,bstar_drag_term,element_number,inclination,right_ascension,eccentricity,argument_of_perigee,mean_anomaly,mean_motion,revolution_number_at_epoch
54194,53.2167,49,.4942 000115,87.9243,72.1881,5.088366,0813,22141AQ,24283.9,397331,.0000061,00000-,-20690-4 0,999
54196,22141AR,24,283.90554495,-.00002867,00000-0,-16222-3,999,53.2148,149.4498,0001151,83.7153,276.3970,15.08823771,10813
54197,53.1839,87,.1990 000827,338.7879,15.4500,6.333653,8205,22141AT,24283.9,186170,.0000161,00000-,11929-3 0,999
54199,22141AU,24,283.90920313,.00002903,00000-0,20029-3,999,53.2160,149.4705,0001170,97.8795,262.2330,15.08864490,10836
54200,53.2147,49,.3815 000150,94.5076,65.6088,5.088293,0813,22141AW,24283.9,660163,.0000012,00000-,10111-4 0,999
54202,22141AX,24,284.01960147,-.00000915,00000-0,-39399-4,999,53.2152,148.7415,0002138,130.6930,229.4248,15.08836455,10838
54203,53.2139,49,.4020 000136,77.7191,82.3954,5.088318,0836,22141AZ,24283.8,982857,.0000111,00000-,88055-4 0,999
54205,22141BA,24,283.81720434,-.00000755,00000-0,-29380-4,999,53.2151,149.6084,0001369,98.5460,261.5687,15.08828025,10812
54206,53.2160,14,.7437 000139,104.9010,55.2136,5.088359,0861,22141BC,24283.8,351166,.0000015,00000-,28100-4 0,999
54208,22141BD,24,283.85081943,-.00000549,00000-0,-16395-4,999,53.2154,124.8600,0001252,88.5961,271.5175,15.08840405,10847
54209,53.2148,39,.3172 000154,88.8466,71.2703,5.088337,0827,22141BF,22312.8,280151,.0192042,11700-,91902-3 0,999
54211,22141BG,22,312.91894409,.02037623,11750-4,87944-3,999,53.2073,83.5852,0033917,211.9065,147.9922,16.20345717,192
54212,53.2041,78,.5500 001757,216.8208,43.1632,6.343590,207,22141BJ,22314.8,763784,.0659342,12197-,43778-3 0,999
54214,22142A,24,284.17406274,.00000997,00000-0,44433-3,999,59.9953,172.3855,0023160,134.4225,225.8710,14.29114221,10177
54215,59.9000,47,.1058 003860,100.7936,59.7449,4.339894,0210,22143A,24283.5,869379,.0003935,00000-,40127-3 0,999
54217,22143B,22,307.83202162,.07541702,75736-5,53797-3,999,41.4725,86.2946,0049889,204.7631,283.9192,16.33819495,56
54218,49.9914,12,.7678 000763,143.8017,53.5875,4.889306,2218,22144A,24283.6,343691,.0000011,00000-,00000-0 0,999
54221,22144C,24,283.71620187,-.00000188,00000-0,00000+0,999,4.4579,66.9459,0055225,200.7354,159.1652,0.98108547,551
54222,4.1817,66,.7978 000393,197.3092,62.8063,0.988525,556,22145A,24283.5,569835,.0000067,00000-,00000-0 0,999
54224,22145B,24,281.63046283,-.00001256,00000-0,00000-0,999,64.0361,2.2720,7179160,267.3028,16.4963,2.02037017,1425
54225,0.0539,47,.4855 000199,284.9816,62.9161,1.002718,704,22146B,24282.4,048438,.0000061,00000-,56920-2 0,999
54227,22147A,24,283.70984734,.00007768,00000-0,64725-3,999,97.6714,280.2511,0013437,104.0398,256.2320,14.98831384,10534
54228,97.6517,83,.6065 001398,101.4204,58.8595,5.074152,0563,22147C,22324.8,195282,.1993031,21182-,26396-3 0,999
54230,22148A,24,283.65096826,-.00000072,00000-0,00000-0,999,0.0197,246.9669,0008967,345.6328,183.9529,1.00273189,720
54231,27.9783,98,.1535 079024,19.3137,74.6089,4.690611,607,22149A,23111.8,454064,.4400688,12620-,-38531-1 0,999
54233,22149B,22,313.47326535,.15963639,12045-4,27193-3,999,51.6469,336.1455,0031177,156.8845,350.5692,16.44369277,32
54234,98.7591,20,.4219 000168,121.4306,38.7035,4.195323,9924,22151A,24284.1,343286,.0000033,00000-,20327-3 0,999
54236,22151B,24,283.83820965,.00000314,00000-0,20443-3,999,98.8377,285.0430,0044366,278.0574,81.5563,14.09120857,9797
54237,41.4729,51,.1923 001050,16.0668,87.6170,5.608859,4743,22152B,22317.5,206744,.0000247,78170-,00000+0 0,999
54239,22152C,22,317.64998368,-.00002463,77916-5,00000+0,999,41.7341,27.7199,0089302,198.1293,297.7325,16.10213745,23
54240,41.4562,16,.6255 000677,260.8925,04.4457,6.467524,52,22152E,22317.5,205315,.0000248,78482-,00000+0 0,999
54242,22152F,22,317.63703031,.34469145,72857-5,26005-2,999,41.3088,27.8107,0046962,158.9813,322.3362,16.34161841,21
54243,0.0169,93,.6285 000141,11.5410,77.1713,1.002726,100,22153B,24281.4,347623,.0000016,00000-,00000-0 0,999
54245,22050E,23,042.83688150,.10676339,81298-5,16248-2,999,41.4693,187.5955,0009590,316.1501,164.4344,16.33008650,1409
54246,45.0264,56,.9144 000415,40.5718,79.0108,6.195631,319,22111AS,24283.6,536629,.0008933,00000-,17533-2 0,999
54248,22153C,24,089.85951830,.00002165,-13794-4,00000+0,999,25.7482,6.0835,2322286,26.0588,64.4028,11.19204574,696
54249,63.4084,41,.6052 006108,352.9726,7.0437,3.453529,9351,22154B,24284.1,370186,.0000004,00000-,14291-3 0,999
54251,22155A,24,284.15395211,.00034136,00000-0,14993-2,999,97.5682,35.1607,0008518,46.0017,314.1920,15.21813724,10513
54252,97.5718,35,.3680 000961,46.8794,13.3244,5.211826,0513,22155C,24284.1,307352,.0003366,00000-,15132-2 0,999
54254,22155D,24,284.18900933,.00038651,00000-0,15980-2,999,97.5700,35.4338,0009876,51.6835,308.5288,15.23827342,10515
54255,97.5657,34,.9777 001183,53.5022,06.7302,5.220263,0514,20046AK,24282.2,248974,.0010101,00000-,65639-2 0,999
54257,22156A,22,320.38000000,-.00015874,00000-0,00000-0,999,30.5280,10.5600,9646414,20.9260,1.0490,0.10079459,3
54258,30.5010,10,.5910 963966,20.8820,1.0790,0.103725,4,22157A,24283.5,726597,.0000007,00000-,00000-0 0,999
54260,22157B,24,282.83539506,.00013003,00000-0,68305-2,999,20.0715,148.5778,8087947,77.6136,353.3914,1.34870206,912
54261,98.5705,58,.6355 007148,120.0584,40.7778,5.493745,0368,22151D,24283.8,523943,.0000345,00000-,35522-2 0,999
54263,22151E,24,283.81479188,.00000868,00000-0,96076-3,999,99.0857,243.0989,0305955,74.4162,289.0524,13.55825422,9450
54264,98.6262,00,.9173 035476,104.7755,59.2965,3.468469,9388,22151G,24284.0,568619,.0000107,00000-,13648-2 0,999
54266,22151H,24,283.74999762,.00000192,00000-0,28803-3,999,99.0249,214.8952,0411211,142.1115,220.9720,13.32870126,9290
54267,98.8621,24,.6713 009257,315.1790,44.1945,4.421700,0033,22151K,24283.8,278668,.0000071,00000-,54006-3 0,999
54269,22151L,24,283.83653913,.00001885,00000-0,52134-3,999,98.6979,314.5009,0132498,6.1256,354.1516,14.42892907,10002
54270,98.8480,76,.8026 008337,310.2473,49.1421,4.018992,9719,22151N,24283.7,036480,.0006733,00000-,21967-1 0,999
54272,22151P,24,283.76133808,.00003182,00000-0,14923-2,999,98.9023,303.8662,0030644,148.2759,212.0272,14.20613500,9872
54273,98.8079,89,.2905 002538,239.2312,20.6363,4.183292,9806,22151R,23130.5,414222,.0202220,00000-,83701-1 0,999
54275,22151S,24,283.60703278,.00025754,00000-0,57764-2,999,98.8584,330.7930,0105115,16.4101,344.0453,14.53146698,10017
54276,98.8035,42,.4594 020736,16.9033,43.8895,3.755202,9535,22151U,24283.9,122919,.0000129,00000-,63993-3 0,999
54278,22151V,24,283.51258304,.00012421,00000-0,52747-2,999,98.6356,274.2456,0127294,160.8462,199.7565,14.21136321,9806
54279,98.6332,91,.6421 014283,80.9917,80.7399,4.299805,9909,22151X,24283.4,879075,.0000752,00000-,25794-2 0,999
54281,22151Y,24,283.99477939,.00002218,00000-0,75197-3,999,98.6316,298.0343,0104042,40.2666,320.6166,14.34707110,9948
54282,98.6100,00,.4433 009315,46.3970,14.4905,4.501247,9969,,,,,,,
54283,98.8054,80,.8891 005185,288.6543,70.9001,4.084297,9764,22151AB,24283.9,526124,.0000808,00000-,43363-2 0,999
54285,22151AC,24,283.56143546,.00007901,00000-0,46400-2,999,98.8322,278.2333,0074416,302.9130,56.4895,14.06956239,9733
54286,98.6538,21,.3989 011669,329.1000,30.3367,4.617777,0061,22151AE,24107.6,186790,.2588003,31692-,15107-1 0,999
54288,22151AF,24,284.11594679,.00011707,00000-0,22715-2,999,98.7290,330.3761,0146236,320.9258,38.1446,14.56734119,10079
54289,98.8215,81,.4742 005357,286.9426,72.5875,4.077002,9759,22151AH,24283.5,838754,.0000262,00000-,93182-3 0,999
54291,22151AJ,24,283.95905677,.00000707,00000-0,44976-3,999,98.8250,279.1129,0079822,240.5101,118.8088,14.05378453,9746
54292,98.8413,80,.7030 006125,290.8324,68.6290,4.055939,9743,22151AL,24284.0,414736,.0000250,00000-,11163-2 0,999
54294,22151AM,24,283.70914157,.00016489,00000-0,30075-2,999,98.7969,336.5703,0137565,328.1409,31.1521,14.60077386,10078
54295,98.7472,86,.9792 015767,153.5226,07.4116,4.220360,9823,22151AP,24283.8,286164,.0000801,00000-,31290-2 0,999
54297,22151AQ,24,283.99600654,.00005763,00000-0,24948-2,999,98.7476,294.4189,0025926,346.6915,13.3577,14.24504145,9871
54298,98.7881,77,.0682 006111,289.9920,69.4675,4.063394,9754,22151AS,24283.5,148445,.0000054,00000-,34712-3 0,999
54300,22151AT,24,283.73801258,.00003747,00000-0,21523-2,999,98.9033,289.5155,0056603,247.7138,111.8024,14.09109224,9761
54301,98.9025,89,.6963 005469,253.3121,06.2041,4.093752,9763,22151AV,24283.7,747078,.0001288,00000-,25960-2 0,999
54303,22151AW,24,283.76549815,.00000190,00000-0,13418-3,999,98.8427,285.2377,0045850,284.0423,75.5652,14.08959667,9768
54304,98.8387,86,.8053 004312,264.5104,95.1148,4.128064,9778,22151AY,24283.7,482283,.0000173,00000-,76390-3 0,999
54306,22151AZ,24,283.76697927,.00001657,00000-0,94232-3,999,98.8257,285.5102,0038904,268.7028,90.9686,14.10856364,9778
54307,98.5962,03,.6493 009309,28.6061,32.0199,4.557596,2864,22151BB,24283.8,857721,.0004388,00000-,94447-2 0,999
54309,22151BC,24,283.71373139,.00002138,00000-0,11916-2,999,98.8238,286.1415,0035909,264.4871,95.2204,14.11690741,9782
54310,98.5664,24,.0524 003136,292.7723,67.0193,5.172817,0129,22151BE,24284.0,307306,.0003442,00000-,75080-2 0,999
54312,22151BF,24,283.79980581,.00009203,00000-0,38794-2,999,98.9358,310.5778,0025233,125.0382,235.3170,14.25719740,9864
54313,98.6639,16,.2646 008238,358.0573,2.0296,4.637569,0033,22151BH,24283.6,511292,.0011854,00000-,13023-1 0,999
54315,22151BJ,24,283.81256979,.00001605,00000-0,92236-3,999,98.8395,286.1484,0042906,283.7985,75.8413,14.10248828,9775
54316,98.8077,83,.6013 003954,265.3178,94.3476,4.111893,9775,22151BL,24283.7,749125,.0036105,00000-,13361-1 0,999
54318,22151BM,24,283.87306219,.00005158,00000-0,29305-2,999,98.8275,283.0562,0051595,280.3887,79.1471,14.09640793,9764
54319,98.5950,63,.1264 000752,254.3488,05.6949,5.881351,520,22151BP,24283.8,397462,.0000233,00000-,17271-2 0,999
54321,22151BQ,24,283.82159596,.00005230,00000-0,15504-2,999,98.6624,305.4234,0124881,31.6675,329.1948,14.39305237,9969
54322,98.6825,33,.0242 010977,322.6259,36.7351,4.824114,0120,22151BS,24283.8,790052,.0000411,00000-,23969-2 0,999
54324,22151BT,23,139.56223648,.02346623,46715-2,38284-2,999,98.5874,176.8682,0038897,344.7920,15.2184,16.02896390,2806
54325,98.7936,85,.0083 003189,278.1370,81.6184,4.127240,9792,22151BV,23166.0,531130,.0276635,00000-,15132-1 0,999
54327,22151BW,24,283.55430963,.00003588,00000-0,20415-2,999,98.8036,281.3794,0047656,278.8961,80.6816,14.09861655,9764
54328,98.6818,27,.0757 010641,321.3188,38.0427,4.677243,2889,22151BY,24284.0,565115,.0002171,00000-,36070-2 0,999
54330,22151BZ,24,283.02951109,.00014834,00000-0,64078-2,999,98.7936,294.1123,0055873,319.8765,39.8293,14.23647345,9835
54331,98.8386,66,.2754 012314,330.6143,28.8132,3.944025,9666,22151CB,24283.5,117053,.0000728,00000-,33452-2 0,999
54333,22151CC,24,283.60904686,.00039999,00000-0,72716-2,999,98.6704,318.9504,0094651,352.2182,7.7544,14.63088609,10046
54334,98.6717,18,.0538 009579,356.3026,3.7454,4.613797,0040,22151CE,24283.5,726075,.0000364,00000-,20180-2 0,999
54336,22151CF,24,283.73467659,.00002683,00000-0,15940-2,999,98.8236,280.7826,0058204,291.5226,67.9744,14.07467696,9756
54337,98.8322,83,.3463 004937,278.7018,80.8560,4.088511,9766,22151CH,24283.7,506587,.0000422,00000-,23112-2 0,999
54339,22151CJ,24,283.73760457,.00001517,00000-0,87055-3,999,98.8173,284.3030,0041538,280.5345,79.1148,14.10446838,9779
54340,98.6588,27,.7367 012960,297.0050,61.7966,4.628659,0101,22151CL,24283.7,871910,.0000469,00000-,21589-2 0,999
54342,22151CM,24,283.71849727,.00001167,00000-0,69764-3,999,98.8141,281.7110,0050876,288.2041,71.3595,14.08448758,9763
54343,98.8231,84,.8510 004083,277.2669,82.3861,4.102532,9777,22151CP,24283.9,715359,.0000078,00000-,49092-3 0,999
54345,22151CQ,24,283.58119548,.00021139,00000-0,74886-2,999,98.6980,293.4206,0068577,106.8339,254.0381,14.33191067,9885
54346,98.6077,22,.7204 010717,305.1819,53.9383,4.697630,0098,22151CS,24283.5,927230,.0000235,00000-,89891-3 0,999
54348,22151CT,24,284.04555325,.00005696,00000-0,19415-2,999,98.6784,299.9324,0105125,59.8350,301.3199,14.33744191,9935
54349,98.7041,94,.5511 011196,97.3058,64.0864,4.270279,9892,22151CV,24283.6,247537,.0000175,00000-,62726-3 0,999
54351,22151CW,24,283.97276885,.00070123,00000-0,22366-1,999,99.0050,299.4643,0129162,225.1436,133.9199,14.34646882,9767
54352,99.0467,52,.0020 014641,30.4473,30.5127,4.631395,2866,22151CY,24284.1,517666,.0003055,00000-,71336-2 0,999
54354,22151CZ,24,284.04985925,.00030587,00000-0,62498-2,999,98.7686,322.3026,0149299,34.2360,326.8352,14.53943158,10014
54355,98.7894,30,.3980 022168,72.0916,90.4345,5.094860,867,22151DB,24283.6,391580,.0001191,00000-,45044-2 0,999
54357,22151DC,23,017.99643848,.01730617,00000-0,20877-1,999,99.1484,42.0947,0153061,59.3275,302.2952,15.45071555,951
54358,98.5141,14,.8698 012190,293.6123,65.2319,4.665825,0104,22151DE,24283.7,630048,.0004017,00000-,63935-2 0,999
54360,22151DF,24,283.91865473,.00005428,00000-0,25187-2,999,98.6719,280.1512,0091779,148.9795,211.6847,14.18863502,9830
54361,98.3534,19,.7054 000071,97.1720,62.9553,4.470079,9890,22158B,24284.2,497328,.0002739,00000-,94403-3 0,999
54363,22158C,24,139.25050604,.09548174,25010-5,21058-2,999,97.4116,252.2151,0015930,269.4908,90.4561,16.30062691,8284
54364,97.3996,56,.8272 001408,266.2391,93.7297,6.382385,8354,22158E,24165.0,670542,.1717095,25674-,62980-3 0,999
54366,22158F,24,265.39636421,.17517893,26018-5,17088-3,999,97.4056,20.5026,0013723,284.7871,75.1913,16.50574558,10228
54367,97.4418,28,.4893 000754,28.4619,31.7038,5.402065,0442,22158H,24284.0,923524,.0015987,00000-,24032-2 0,999
54369,22158J,24,284.06492612,.00040204,00000-0,99607-3,999,97.4452,28.6453,0005795,48.2134,311.9606,15.40280958,10441
54370,97.4477,28,.9236 000543,48.1263,12.0446,5.401838,0443,22159A,23011.2,595740,.0039211,11183-,52225-3 0,999
54372,22160A,24,284.20890014,.00044131,00000-0,18114-2,999,34.9951,250.3257,0006262,206.0702,153.9698,15.23189550,10419
54373,34.9794,47,.1898 000954,206.0767,80.1295,6.243345,5108,22160C,24284.2,254726,.0003304,00000-,13572-2 0,999
54375,22160D,23,278.54864605,.19624141,13446-5,20892-2,999,34.9703,2.9401,0001027,28.9384,61.6873,16.36429954,4824
54376,35.0053,46,.7176 000874,217.2142,42.7967,5.233737,0423,22161A,24283.1,306679,.0000002,00000-,00000-0 0,999
54378,22161B,24,283.47123336,.00000027,00000-0,00000-0,999,64.6937,214.1421,0080134,129.7121,231.0141,2.08586832,1396
54379,41.4737,38,.4906 000381,288.5902,71.4522,5.596605,1967,22162B,22345.6,941756,.0887751,80912-,18379-3 0,999
54381,22163A,24,284.16828830,.00000087,00000-0,11718-3,999,67.1465,162.0449,0005729,260.9907,99.0529,13.96675280,9488
54382,67.0714,04,.4309 003096,276.0693,46.6824,6.532042,2656,22163C,24284.0,884779,.0000029,00000-,26162-3 0,999
54384,22151DG,24,283.56121104,.00004658,00000-0,21778-2,999,98.7829,291.7063,0039043,151.7452,208.5854,14.20364297,9832
54385,98.8595,78,.8212 007615,300.6722,58.6955,4.029436,9726,22151DJ,24284.1,617734,.0000376,00000-,25569-2 0,999
54387,22151DK,24,284.16313825,.02035527,00000-0,18266-1,999,98.6218,351.3907,0036076,250.2921,109.4441,15.64393227,10247
54388,98.8366,75,.8084 008941,312.5008,46.8629,4.034503,9722,22151DM,24283.8,393079,.0000219,00000-,16113-2 0,999
54390,22151DN,24,283.69964363,.00002450,00000-0,18150-2,999,98.9100,270.0448,0127089,323.2943,35.9562,13.92392258,9648
54391,98.5271,04,.0337 014427,345.7771,13.9380,4.504105,0067,22151DQ,24284.0,896587,.0000664,00000-,22469-2 0,999
54393,22151DR,24,283.66213872,.00000770,00000-0,80218-3,999,98.5516,206.5422,0316584,77.1577,286.4733,13.58033197,9442
54394,98.6227,00,.7300 010725,30.1360,30.5940,4.393428,9998,22151DT,24283.7,688738,.0001528,00000-,37845-2 0,999
54396,22151DU,24,283.83749084,.00081720,00000-0,74054-2,999,98.5085,327.2189,0097042,260.2572,98.7674,14.91407522,10207
54397,98.5186,22,.1078 011800,244.4097,14.4876,4.751788,0171,22151DW,24042.5,001030,.2512100,32025-,39912-2 0,999
54399,22151DX,24,273.12222329,.26534210,32262-5,43537-2,999,98.5437,348.0123,0015485,255.2079,104.7497,16.33100261,10197
54400,98.6524,19,.7740 013198,325.6291,33.6417,4.538100,0089,22151DZ,24283.9,395605,.0001005,00000-,41321-2 0,999
54402,22151EA,24,283.39584570,.00007648,00000-0,41500-2,999,98.6604,263.7491,0150602,209.4580,149.8040,14.07014589,9766
54403,98.6533,73,.8532 012817,169.8220,90.5597,4.189801,9829,22151EC,24283.7,542564,.0000480,00000-,21771-2 0,999
54405,22151ED,24,284.13163845,.00011393,00000-0,20096-2,999,98.7355,334.8489,0156529,310.5733,48.1928,14.59935118,10131
54406,98.6331,91,.1033 012705,87.6145,73.9579,4.332620,9940,22151EF,24284.0,929982,.0001010,00000-,49472-2 0,999
54408,22151EG,23,009.47258520,.00935754,00000-0,32309-1,999,98.6155,24.4239,0180186,83.0461,279.1225,15.13410004,844
54409,98.7322,80,.9221 014605,170.6919,89.7016,4.167934,9829,22151EJ,24283.8,560359,.0001056,00000-,31587-2 0,999
54411,22151EK,24,284.02959310,.00010125,00000-0,33407-2,999,98.7522,296.7788,0211152,308.2519,49.9824,14.26384362,9907
54412,98.6867,34,.8822 013095,262.5838,96.0469,4.680491,0162,22151EM,24283.7,133724,.0003400,00000-,39464-2 0,999
54414,22151EN,24,284.23469015,.00008457,00000-0,60193-2,999,98.8973,270.4488,0121546,320.7478,38.4917,13.94194453,9692
54415,98.9549,43,.0725 035832,8.8613,51.8638,3.646238,9488,22151EQ,24283.8,430455,.0000312,00000-,26029-2 0,999
54417,22151ER,24,283.84207847,.00010183,00000-0,80200-2,999,98.9172,261.0906,0167322,352.4749,7.3901,13.85547487,9623
54418,98.8380,38,.7506 024494,18.8427,42.1594,3.695250,9520,22151ET,24283.7,632475,.0009237,00000-,53128-2 0,999
54420,22151EU,24,284.07764722,.00007746,00000-0,18587-2,999,98.7491,324.0881,0126552,291.1402,67.6303,14.48933331,10065
54421,98.6574,22,.6993 001269,74.5594,85.7077,5.922268,5689,22151EW,24283.7,899292,.0000246,00000-,12482-2 0,999
54423,22151EX,23,082.02046476,.04291685,19789-1,16662-1,999,98.7214,112.1076,0072101,169.3899,190.8909,15.86241697,1954
54424,98.9446,81,.4151 010153,285.4063,73.5902,3.990454,9728,22151EZ,24284.1,458791,.0001050,00000-,21766-2 0,999
54426,22151FA,23,014.29196688,.00376106,00000-0,81381-2,999,98.8262,32.9811,0285063,30.4874,331.2583,15.10595292,927
54427,98.9877,65,.2918 017965,16.4611,44.2276,3.833173,9614,22151FC,24284.1,736568,.0000027,00000-,38531-3 0,999
54429,22151FD,24,283.61229708,.00002488,00000-0,20134-2,999,98.9817,267.1707,0168428,340.0744,19.3886,13.84736310,9631
54430,98.8946,23,.8444 002821,312.5394,47.3499,6.029234,9603,22151FF,24283.7,616318,.0000414,00000-,26247-2 0,999
54432,22151FG,24,283.95547764,.00011770,00000-0,68128-2,999,98.9841,282.1514,0184339,264.1090,93.9038,14.00861646,9712
54433,99.1645,58,.4647 026223,57.4442,05.1740,3.641625,9488,22151FJ,23224.5,988886,.0343212,00000-,22485-1 0,999
54435,22151FK,24,283.76854885,.00080774,00000-0,79048-2,999,99.0223,5.8660,0118659,333.8362,25.6884,14.86753641,2832
54436,98.6026,88,.2150 010467,73.3550,87.9094,4.291835,9942,22151FM,24284.0,083298,.0002225,00000-,53344-2 0,999
54438,22151FN,23,305.64513551,.25767777,33471-5,54491-2,999,98.7539,4.5640,0014776,245.6210,114.3538,16.30543688,5286
54439,98.9593,55,.5962 020371,15.3848,45.3375,3.760497,9571,22151FQ,24283.7,038265,.0001613,00000-,47512-2 0,999
54441,22151FR,23,341.02073703,.07851830,00000-0,57735-1,999,98.6576,9.3999,0008970,168.6277,191.5184,15.68548569,5661
54442,98.7969,69,.3415 010911,330.7144,28.7932,3.994314,9728,22151FT,24283.7,564808,.0000626,00000-,30176-2 0,999
54444,22151FU,24,283.83864213,.00012108,00000-0,33000-2,999,98.7838,316.1964,0124975,292.3901,66.4086,14.42991712,9997
54445,98.8067,09,.4693 005410,354.9482,5.1148,4.316668,9953,22151FW,24283.8,065442,.0001428,00000-,12378-1 0,999
54447,22151FX,24,283.63152592,.00002467,00000-0,20111-2,999,98.8898,258.9365,0171221,6.5005,353.8317,13.84085266,9622
54448,98.7710,89,.3823 002449,311.9736,47.9352,4.180521,9859,22151FZ,24283.9,913528,.0000429,00000-,31734-2 0,999
54450,22151GA,24,284.08026926,.00005076,00000-0,13628-2,999,98.7470,317.2218,0151163,28.5858,332.3515,14.41974927,10026
54451,98.9641,16,.0359 008125,122.9178,37.9852,4.282755,9916,22151GC,24284.2,858738,.0000113,00000-,89332-3 0,999
54453,22151GD,24,283.72045738,.00006431,00000-0,36331-2,999,98.9216,288.5139,0084615,240.7403,118.5288,14.08734211,9777
54454,98.8308,37,.4937 024914,41.6709,20.3129,3.695339,9509,22151GF,24283.3,386009,.0001255,00000-,10034-1 0,999
54456,22151GG,24,283.54746213,.00006557,00000-0,24302-2,999,99.0474,325.0887,0119010,123.6756,237.5840,14.28721855,9913
54457,98.9412,13,.2813 009131,128.2322,32.7122,4.281849,9904,22151GJ,24283.0,421212,.0001702,00000-,64403-2 0,999
54459,22151GK,24,284.12255910,.00004399,00000-0,88778-3,999,98.7617,333.1237,0161436,326.0842,33.0112,14.54058449,10107
54460,98.7333,01,.2408 013071,87.3237,74.2899,4.319145,9940,22151GM,24283.7,071776,.0000599,00000-,41025-2 0,999
54462,22151GN,24,283.90307757,.00010295,00000-0,59769-2,999,98.6753,258.3427,0165141,242.3506,116.0814,14.02275421,9726
